Rank	Title	Status	Study Results	Conditions	Interventions	Locations	URL
979	Novel Gallium Imaging in Hepatocellular Carcinoma	Unknown status	No Results Available	Hepatocellular Carcinoma	Drug: 68Gallium Citrate	Rutgers New Jersey Medical School, Newark, New Jersey, United States	https://ClinicalTrials.gov/show/NCT03116945
980	Sorafenib as Adjuvant Treatment in the Prevention Of Recurrence of Hepatocellular Carcinoma (STORM)	Completed	Has Results	Carcinoma, Hepatocellular	Drug: Nexavar (Sorafenib, BAY43-9006)|Drug: Placebo	Birmingham, Alabama, United States|Phoenix, Arizona, United States|Los Angeles, California, United States|Los Angeles, California, United States|San Francisco, California, United States|Washington, District of Columbia, United States|Miami, Florida, United States|Atlanta, Georgia, United States|Indianapolis, Indiana, United States|Louisville, Kentucky, United States|New Orleans, Louisiana, United States|Baltimore, Maryland, United States|Boston, Massachusetts, United States|Boston, Massachusetts, United States|Burlington, Massachusetts, United States|Ann Arbor, Michigan, United States|Minneapolis, Minnesota, United States|Minneapolis, Minnesota, United States|New York, New York, United States|Cleveland, Ohio, United States|Cleveland, Ohio, United States|Columbus, Ohio, United States|Providence Portland Medical Center, Portland, Oregon, United States|Portland, Oregon, United States|Pittsburgh, Pennsylvania, United States|Houston, Texas, United States|Richmond, Virginia, United States|Seattle, Washington, United States|Seattle, Washington, United States|Pilar, Buenos Aires, Argentina|Buenos Aires, Ciudad Auton. De Buenos Aires, Argentina|Rosario, Santa Fe, Argentina|Camperdown, New South Wales, Australia|Randwick, New South Wales, Australia|Brisbane, Queensland, Australia|Heidelberg, Victoria, Australia|Melbourne, Victoria, Australia|Innsbruck, Austria|Linz, Austria|Wien, Austria|Bruxelles - Brussel, Belgium|Gent, Belgium|Leuven, Belgium|Liege, Belgium|Porto Alegre, Rio Grande Do Sul, Brazil|Porto Alegre, Rio Grande Do Sul, Brazil|Porto Alegre, Rio Grande Do Sul, Brazil|São Paulo, Sao Paulo, Brazil|Sao Paulo, Brazil|Plovdiv, Bulgaria|Varna, Bulgaria|Calgary, Alberta, Canada|Edmonton, Alberta, Canada|Vancouver, British Columbia, Canada|Ottawa, Ontario, Canada|Toronto, Ontario, Canada|Santiago de Chile, Santiago, Chile|Reñaca, Valparaíso, Chile|Guangzhou, Guangdong, China|Guangzhou, Guangdong, China|Guangzhou, Guangdong, China|Nanning, Guangxi, China|Wuhan, Hubei, China|Changsha, Hunan, China|Changsha, Hunan, China|Nanjing, Jiangsu, China|Xi'an, Shanxi, China|Xi'an, Shanxi, China|Xi'an, Shanxi, China|Chengdu, Sichuan, China|Chengdu, Sichuan, China|Beijing, China|Beijing, China|Beijing, China|Beijing, China|Beijng, China|Chongqing, China|Dalian, China|Hefei, China|Shanghai, China|Shanghai, China|Tianjin, China|ANGERS cedex 09, France|Bondy, France|Bordeaux, France|Creteil, France|Lille, France|Lyon, France|Marseille, France|Nice, France|Paris, France|Paris, France|Rennes, France|Toulouse, France|Vandoeuvre-les-nancy, France|Villejuif, France|München, Bayern, Germany|München, Bayern, Germany|Regensburg, Bayern, Germany|Göttingen, Niedersachsen, Germany|Hannover, Niedersachsen, Germany|Aachen, Nordrhein-Westfalen, Germany|Düsseldorf, Nordrhein-Westfalen, Germany|Essen, Nordrhein-Westfalen, Germany|Köln, Nordrhein-Westfalen, Germany|Mainz, Rheinland-Pfalz, Germany|Homburg/Saar, Saarland, Germany|Halle/Saale, Sachsen-Anhalt, Germany|Magdeburg, Sachsen-Anhalt, Germany|Berlin, Germany|Hamburg, Germany|Athens / Greece, Greece|Hong Kong, Hong Kong|Kwun Tong, Hong Kong|Shatin, Hong Kong|Benevento, Campania, Italy|Napoli, Campania, Italy|Napoli, Campania, Italy|Bologna, Emilia-Romagna, Italy|Modena, Emilia-Romagna, Italy|Roma, Lazio, Italy|Milano, Lombardia, Italy|Milano, Lombardia, Italy|Torino, Piemonte, Italy|Bari, Puglia, Italy|Cagliari, Sardegna, Italy|Catania, Sicilia, Italy|Palermo, Sicilia, Italy|Padova, Veneto, Italy|Kashiwa-shi, Chiba, Japan|Kanazawa, Ishikawa, Japan|Yokohama-shi, Kanagawa, Japan|Osakasayama-shi, Osaka, Japan|Suita, Osaka, Japan|Bunkyo-ku, Tokyo, Japan|Chuo-ku, Tokyo, Japan|Itabashi-ku, Tokyo, Japan|Minato-ku, Tokyo, Japan|Shibuya-ku, Tokyo, Japan|Shinjuku-ku, Tokyo, Japan|Fukuoka, Japan|Kumamoto, Japan|Kyoto, Japan|Okayama, Japan|Osaka, Japan|Tokushima, Japan|Goyang-si, Gyeonggido, Korea, Republic of|Goyang-si, Gyeonggido, Korea, Republic of|Seoul, Seoul Teugbyeolsi, Korea, Republic of|Busan, Korea, Republic of|Daegu, Korea, Republic of|Jeollabuk-do, Korea, Republic of|Seoul, Korea, Republic of|Seoul, Korea, Republic of|Seoul, Korea, Republic of|Seoul, Korea, Republic of|México, D.F., Distrito Federal, Mexico|Monterrey, Nuevo Leon, Mexico|México, D.F., Mexico|Auckland, New Zealand|Coimbra, Portugal|Bucharest, Romania|Cluj-Napoca, Romania|Iasi, Romania|Moscow, Russian Federation|Moscow, Russian Federation|Obninsk, Russian Federation|St. Petersburg, Russian Federation|Singapore, Singapore|Singapore, Singapore|Oviedo, Asturias, Spain|Sabadell, Barcelona, Spain|Cruces/Barakaldo, Bilbao, Spain|Barcelona, Catalunya, Spain|Majadahonda, Madrid, Spain|Badajoz, Spain|Barcelona, Spain|Córdoba, Spain|Madrid, Spain|Madrid, Spain|Valladolid, Spain|Göteborg, Sweden|Stockholm, Sweden|Bern, Switzerland|Zürich, Switzerland|Changhua, Taiwan|Kaohsiung City, Taiwan|Kaohsung, Taiwan|Tainan, Taiwan|Taipei, Taiwan|Taipei, Taiwan|Taoyuan, Taiwan|Southampton, Hampshire, United Kingdom|Birmingham, West Midlands, United Kingdom|Leeds, West Yorkshire, United Kingdom|London, United Kingdom|London, United Kingdom|Manchester, United Kingdom|Newcastle Upon Tyne, United Kingdom	https://ClinicalTrials.gov/show/NCT00692770
981	Adult-to-Adult Living Donor Transplant Cohort Study	Completed	No Results Available	Liver Diseases|Hepatocellular Cancer|End Stage Liver Disease|Hepatitis C|Liver Cirrhosis		University of California, San Francisco, California, United States|University of Colorado Health Sciences, Aurora, Colorado, United States|Northwestern University, Division of Transplantation, Chicago, Illinois, United States|Lahey Clinic, Burlington, Massachusetts, United States|Columbia University, New York, New York, United States|University of Pennsylvania, Philadelphia, Pennsylvania, United States|University of Pittsburgh Medical Center, Pittsburgh, Pennsylvania, United States|Virginia Commonwealth University-Medical College of Virginia, Richmond, Virginia, United States|University of Toronto, Toronto, Ontario, Canada	https://ClinicalTrials.gov/show/NCT01619475
982	Allogeneic "Gammadelta T Cells (γδ T Cells)" Cell Immunotherapy in Phase 1 Hepatocellular Carcinoma Clinical Trial	Recruiting	No Results Available	Hepatocellular Carcinoma	Biological: Ex-vivo expanded allogeneic γδT cells	Beijing 302 Hospital of China, Beijing, Beijing, China|Beijing 302 hospital, Beijing, China	https://ClinicalTrials.gov/show/NCT04518774
983	Phase 2, Randomized, Double-Blind, Placebo-Controlled of the Efficacy and Safety of CF102 in Hepatocellular Carcinoma (HCC)	Completed	Has Results	Hepatocellular Carcinoma	Drug: CF102|Drug: Placebo	University of Colorado Cancer Center, Aurora, Colorado, United States|Simmons Cancer Center, Dallas, Texas, United States|Complex Oncology Center - Plovdiv, Plovdiv, Bulgaria|Multiprofile Hospital for Active Treatment Central Onco Hospita, Plovdiv, Bulgaria|Multiprofile Hospital for Active Treatment "Tokuda Hospital Sofia" AD, Sofia, Bulgaria|Multiprofile Hospital for Active Treatment for women's health - Nadezhda, Sofia, Bulgaria|Multiprofile Hospital for Active Treatment Serdica, Sofia, Bulgaria|Multiprofile Hospital for Active Treatment "Sveta Marina" EAD, Varna, Bulgaria|Rabin Medical Center, Petach Tikva, Israel|Institutul Clinic Fundeni - Sectia Oncologie Medicala, Bucuresti, Romania|Clinica Bendis - Oncologie Medicala, Cluj, Romania|Centrul de Oncologie ONCOLAB, Craiova, Romania|Institutul Regional de Oncologie Iasi - Sectia Oncologie Medicala, Iaşi, Romania|Spitalul Pelican Impex SRL- Sectia Oncologie Medicala, Oradea, Romania|SC DACMED SRL - Oncologie, Ploieşti, Romania|Spitalului Clinic Judetean de Urgenta - Sectia Oncologie Medicala, Sibiu, Romania|Spitalul Judetean de Urgenta "Sf. Ioan Cel Nou" - sectia Oncologie Medicala, Suceava, Romania|Vojnomedicinska Akademija Beograd, Belgrade, Serbia|Zdravstveni Centar Kladovo Služba Onkologije, Kladovo, Serbia|Klinički Centar Niš Klinika za Onkologiju, Niš, Serbia|Institut za Onkologiju Vojvodine, Sremska Kamenica, Serbia	https://ClinicalTrials.gov/show/NCT02128958
984	IMMULAB - Immunotherapy With Pembrolizumab in Combination With Local Ablation in Hepatocellular Carcinoma (HCC)	Recruiting	No Results Available	Hepatocellular Carcinoma (HCC)	Drug: Pembrolizumab|Procedure: Radio Frequency Ablation (RFA)|Procedure: Microwave Ablation (MWA)|Radiation: Brachytherapy|Drug: Transarterial Chemoembolisation (TACE)	Hannover Medical School, Hannover, Niedersachsen, Germany	https://ClinicalTrials.gov/show/NCT03753659
985	SHR-1210 Combined With Apatinib Mesylate in the Perioperative Treatment of Hepatocellular Carcinoma	Recruiting	No Results Available	Hepatocellular Carcinoma	Drug: Apatinib Combined With SHR-1210 Injection	Jiangsu Province Hospital, Nanjing, Jiangsu, China	https://ClinicalTrials.gov/show/NCT04297202
986	Lipiodol-TACE With Idarubicin for Hepatocellular Carcinoma	Not yet recruiting	No Results Available	Hepatocellular Carcinoma	Drug: Idarubicin Hydrochloride for Injection	Zhongda Hospital, Southeast University, Nanjing, Jiangsu, China	https://ClinicalTrials.gov/show/NCT05280444
987	PET-CT in Determining the Radioembolization Dose Delivered to Patients With Liver Metastasis, Primary Liver Cancer, or Biliary Cancer	Active, not recruiting	No Results Available	Adult Primary Hepatocellular Carcinoma|Advanced Adult Primary Liver Cancer|Metastatic Extrahepatic Bile Duct Cancer|Recurrent Adult Primary Liver Cancer|Recurrent Extrahepatic Bile Duct Cancer|Stage D Adult Primary Liver Cancer (BCLC)|Unspecified Adult Solid Tumor, Protocol Specific	Procedure: PET scan|Procedure: CT Scan|Procedure: hepatic artery embolization	Fox Chase Cancer Center, Philadelphia, Pennsylvania, United States	https://ClinicalTrials.gov/show/NCT02088775
988	Hepatocellular Carcinoma Registry for Turkey (3K Trial)	Completed	No Results Available	Hepatocellular Carcinoma	Other: No Intervention	Multiple Locations, Turkey	https://ClinicalTrials.gov/show/NCT01473121
989	Sorafenib Plus Tegafur/Uracil (UFUR®) for Hepatocellular Carcinoma (HCC)	Completed	No Results Available	Hepatocellular Carcinoma	Drug: Sorafenib|Drug: tegafur/uracil (UFUR®)	National Taiwan University Hospital, Taipei, Taiwan	https://ClinicalTrials.gov/show/NCT00464919
990	Hepatocellular Carcinoma - Advanced Stage - Sorafenib Trial in Taiwanese Patients	Completed	No Results Available	Hepatocellular Carcinoma	Drug: Sorafenib (Nexavar, BAY43-9006) Sorafenib (Nexavar, BAY43-9006) + Nerison Fatty Ointment Sorafenib (Nexavar, BAY43-9006)+Neribas Fatty Ointment	Chia Yi, Taiwan|Hualien county, Taiwan|Kaohsiung City, Taiwan|Kaohsiung City, Taiwan|Taichung City, Taiwan|Taipei City,, Taiwan|Taoyuan, Taiwan	https://ClinicalTrials.gov/show/NCT01098760
991	Combination Chemoembolization and Radiofrequency Ablation for Hepatocellular Carcinoma Greater Than 3 cm	Completed	No Results Available	Hepatocellular Carcinoma	Procedure: chemoembolization ,Radiofrequency ablation		https://ClinicalTrials.gov/show/NCT00479050
992	Bevacizumab in Advanced Hepatocellular Carcinoma	Unknown status	No Results Available	Hepatocellular Carcinoma	Drug: bevacizumab	Institut Gustave Roussy, Villejuif, France	https://ClinicalTrials.gov/show/NCT00162669
993	Sorafenib-RT in Treating Hepatocellular Carcinoma (SHEP)	Completed	No Results Available	Hepatocellular Carcinoma	Drug: Sorafenib	University Health Network, Toronto, Ontario, Canada	https://ClinicalTrials.gov/show/NCT00892658
994	A Phase III Study in Post-operative HBV-related Hepatocellular Carcinoma	Terminated	No Results Available	Hepatocellular Carcinoma	Drug: Adefovir Dipivoxil and Lamivudine	Chang-Gung Memorial Hospital, Kaohsiung, Taiwan|Kaohsiung Medical University Chung-Ho Memorial Hospital, Kaohsiung, Taiwan|Veterans General Hospital-Kaohsiung, Kaohsiung, Taiwan|Chang-Gung Memorial Hospital (Lin-Kou), Taichung, Taiwan|Taichung Veterans General Hospital, Taichung, Taiwan|National Cheng Kung University Hospital, Tainan, Taiwan|National Taiwan University Hospital, Taipei, Taiwan|Veterans General Hospital-Taipei, Taipei, Taiwan	https://ClinicalTrials.gov/show/NCT00455091
995	Statin for Preventing Hepatocellular Carcinoma Recurrence After Curative Treatment	Recruiting	No Results Available	HepatoCellular Carcinoma	Drug: Atorvastatin|Drug: Placebo Oral Tablet	Ditmanson Medical Foundation Chiayi Christian Hospital, Chiayi City, Taiwan|E-DA Hospital, Kaohsiung, Taiwan|Taichung Veterans General Hospital, Taichung, Taiwan|Tainan Municipal Hospital, Tainan, Taiwan|Mackay Memorial Hospital, Taipei, Taiwan|National Taiwan University Hospital Yun-Lin Branch, Yunlin, Taiwan	https://ClinicalTrials.gov/show/NCT03024684
996	Immune Cells as a New Biomarker of Response in Patients Treated by Immunotherapy for Advanced Hepatocellular Carcinoma	Not yet recruiting	No Results Available	Hepatocellular Carcinoma	Other: patients with hepatocellular carcinoma		https://ClinicalTrials.gov/show/NCT05044676
997	Laparoscopic Versus Open Major Hepatectomy for HCC Hepatectomy for Hepatocellular Carcinoma	Recruiting	No Results Available	Hepatocellular Carcinoma	Procedure: Open or laparoscopic surgery	Chinese University of Hong Kong, Hong Kong, Hong Kong	https://ClinicalTrials.gov/show/NCT04852211
998	Study of SIR-Spheres Plus Sorafenib as 1st Line Treatment for Non-resectable Primary Hepatocellular Carcinoma (HCC)	Completed	No Results Available	Hepatocellular Carcinoma	Drug: Sorafenib|Radiation: SIR-Spheres	Seoul National University Bundang Hospital, Seoul, Korea, Republic of|Selayang Hospital, Selangor, Malaysia|Yangon GI & Liver Centre, Yangon, Myanmar|Singapore General Hospital, Singapore, Singapore|National Cancer Centre, Singapore, Singapore	https://ClinicalTrials.gov/show/NCT00712790
999	Bevacizumab and Erlotinib in Inoperable and Metastatic Hepatocellular Carcinoma	Completed	Has Results	Hepatocellular Carcinoma	Drug: Bevacizumab|Drug: Erlotinib	University of Arkansas for Medical Sciences, Little Rock, Arkansas, United States|Kansas University Medical Center, Kansas City, Kansas, United States	https://ClinicalTrials.gov/show/NCT00287222
1000	A Study of DC-CIK to Treat Hepatocellular Carcinoma	Unknown status	No Results Available	Hepatocellular Carcinoma (HCC)	Biological: Dendritic and Cytokine-induced Killer Cells	The first Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, China	https://ClinicalTrials.gov/show/NCT01821482
1001	"Cocktail" Therapy for Hepatitis B Related Hepatocellular Carcinoma	Recruiting	No Results Available	Hepatocellular Carcinoma	Drug: Cyclophosphamide|Biological: Multiple Signals loaded Dendritic Cells Vaccine	Nanfang Hospital, Guangzhou, Guangdong, China|Sun Yat-sen University Cancer center, Guangzhou, Guangdong, China|Sun Yat-sen University, Guangzhou, Guangdong, China|The Third Affiliated Hospital of Zhongshan University, Guangzhou, Guangdong, China	https://ClinicalTrials.gov/show/NCT04317248
1002	Donafenib Combine With Sintilimab and HAIC (Hepatic Artery Infusion Chemotherapy，HAIC）in the First-line Treatment of Unresectable Hepatocellular Carcinoma	Not yet recruiting	No Results Available	Hepatocellular Carcinoma	Drug: Donafenib|Drug: Sintilimab|Other: HAIC		https://ClinicalTrials.gov/show/NCT05166772
1003	Radiofrequency Ablation Combined With Recombinant Human Adenovirus Type 5 in the Treatment of Hepatocellular Carcinoma.	Unknown status	No Results Available	Hepatocellular Carcinoma	Drug: H101|Procedure: RFA	Institute of hepatobiliary surgery,Southwest Hospital, Chongqing, Chongqing, China|Institute of hepatobiliary surgery,Southwest Hospital, Chongqing, China	https://ClinicalTrials.gov/show/NCT03790059
