"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:0001541","BP","GO:0001541","ovarian follicle development","6/74","366/22568",0.00127963391104292,0.0105548888610207,0.0071641011015561,"quizartinib/imatinib/obatoclax/fludarabine/pentoxifylline/vandetanib",6
"GO:0006953","BP","GO:0006953","acute-phase response","6/74","366/22568",0.00127963391104292,0.0105548888610207,0.0071641011015561,"icosapent/sitaxentan/orlistat/atorvastatin/macitentan/pentoxifylline",6
"GO:0007620","BP","GO:0007620","copulation","6/74","366/22568",0.00127963391104292,0.0105548888610207,0.0071641011015561,"sitaxentan/fludarabine/orlistat/macitentan/verapamil/tolvaptan",6
"GO:0030730","BP","GO:0030730","sequestering of triglyceride","5/74","246/22568",0.0012908776998797,0.0106129489071543,0.00720350919442554,"icosapent/amiodarone/orlistat/atorvastatin/pentoxifylline",5
"GO:0043084","BP","GO:0043084","penile erection","5/74","246/22568",0.0012908776998797,0.0106129489071543,0.00720350919442554,"sitaxentan/fludarabine/orlistat/macitentan/tolvaptan",5
"GO:0010889","BP","GO:0010889","regulation of sequestering of triglyceride","4/74","144/22568",0.00129400177879985,0.0106213349258238,0.00720920118099017,"icosapent/amiodarone/orlistat/atorvastatin",4
"GO:0001755","BP","GO:0001755","neural crest cell migration","6/74","367/22568",0.00129756776737024,0.0106333150806575,0.00721733267735842,"quizartinib/imatinib/sitaxentan/macitentan/lapatinib/vandetanib",6
"GO:0031954","BP","GO:0031954","positive regulation of protein autophosphorylation","5/74","247/22568",0.00131422440024492,0.0107469603485414,0.00729446908301407,"nifedipine/nicardipine/lisinopril/cilazapril/vandetanib",5
"GO:0001964","BP","GO:0001964","startle response","6/74","368/22568",0.00131569364013443,0.0107469603485414,0.00729446908301407,"psb-11/nifedipine/thioridazine/theobromine/theophylline/pentoxifylline",6
"GO:0031529","BP","GO:0031529","ruffle organization","4/74","145/22568",0.00132744169223482,0.0108190607358574,0.00734340701793641,"quizartinib/imatinib/pi-103/pentoxifylline",4
"GO:0010799","BP","GO:0010799","regulation of peptidyl-threonine phosphorylation","6/74","369/22568",0.00133401289512838,0.0108190607358574,0.00734340701793641,"nifedipine/ski-ii/nicardipine/erlotinib/skf-96365/vandetanib",6
"GO:0015405","MF","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity","6/74","369/22568",0.00133401289512838,0.0108190607358574,0.00734340701793641,"nifedipine/imatinib/amiodarone/zosuquidar/nimodipine/verapamil",6
"GO:0035023","BP","GO:0035023","regulation of Rho protein signal transduction","6/74","369/22568",0.00133401289512838,0.0108190607358574,0.00734340701793641,"quizartinib/imatinib/nicardipine/az-628/thioridazine/atorvastatin",6
"GO:1904680","MF","GO:1904680","peptide transmembrane transporter activity","3/74","66/22568",0.00133523669541188,0.0108190607358574,0.00734340701793641,"imatinib/obatoclax/fludarabine",3
"GO:0003360","BP","GO:0003360","brainstem development","4/74","146/22568",0.00136148148469726,0.0109994158885918,0.00746582257014063,"amiodarone/ethotoin/vernakalant/verapamil",4
"GO:0055094","BP","GO:0055094","response to lipoprotein particle","5/74","249/22568",0.00136185319539816,0.0109994158885918,0.00746582257014063,"icosapent/amiodarone/cinacalcet/orlistat/atorvastatin",5
"GO:0015399","MF","GO:0015399","primary active transmembrane transporter activity","6/74","371/22568",0.00137123703353155,0.0110575152480308,0.00750525734680545,"nifedipine/imatinib/amiodarone/zosuquidar/nimodipine/verapamil",6
"GO:0033632","BP","GO:0033632","regulation of cell-cell adhesion mediated by integrin","4/74","147/22568",0.00139612689926063,0.0112314930080334,0.00762334426164583,"saxagliptin/fludarabine/atorvastatin/linagliptin",4
"GO:1990682","CC","GO:1990682","CSF1-CSF1R complex","2/74","17/22568",0.0013972618084479,0.0112314930080334,0.00762334426164583,"quizartinib/imatinib",2
"GO:0002679","BP","GO:0002679","respiratory burst involved in defense response","4/74","148/22568",0.00143138367433049,0.0114853852144697,0.00779567288203744,"pi-103/pentoxifylline/vandetanib/allopurinol",4
"GO:0006925","BP","GO:0006925","inflammatory cell apoptotic process","5/74","252/22568",0.00143567315180871,0.0114853852144697,0.00779567288203744,"pi-103/maraviroc/atorvastatin/mycophenolate-mofetil/pentoxifylline",5
"GO:2000352","BP","GO:2000352","negative regulation of endothelial cell apoptotic process","5/74","252/22568",0.00143567315180871,0.0114853852144697,0.00779567288203744,"imatinib/az-628/atorvastatin/pentoxifylline/vandetanib",5
"GO:0010716","BP","GO:0010716","negative regulation of extracellular matrix disassembly","3/74","68/22568",0.00145550223945329,0.0115889200390539,0.00786594685276515,"saxagliptin/atorvastatin/linagliptin",3
"GO:0060218","BP","GO:0060218","hematopoietic stem cell differentiation","3/74","68/22568",0.00145550223945329,0.0115889200390539,0.00786594685276515,"imatinib/lisinopril/cilazapril",3
"GO:1902177","BP","GO:1902177","positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","3/74","68/22568",0.00145550223945329,0.0115889200390539,0.00786594685276515,"imatinib/obatoclax/fludarabine",3
"GO:2001022","BP","GO:2001022","positive regulation of response to DNA damage stimulus","5/74","253/22568",0.00146092384783838,0.0115911049741629,0.0078674298713196,"erlotinib/theophylline/lapatinib/vandetanib/rucaparib",5
"GO:0016328","CC","GO:0016328","lateral plasma membrane","4/74","149/22568",0.00146725754328251,0.0115911049741629,0.0078674298713196,"amiodarone/ethotoin/vernakalant/verapamil",4
"GO:0043304","BP","GO:0043304","regulation of mast cell degranulation","4/74","149/22568",0.00146725754328251,0.0115911049741629,0.0078674298713196,"imatinib/theophylline/vandetanib/psb-1115",4
"GO:0045342","BP","GO:0045342","MHC class II biosynthetic process","4/74","149/22568",0.00146725754328251,0.0115911049741629,0.0078674298713196,"panobinostat/entinostat/theophylline/pentoxifylline",4
"GO:0045346","BP","GO:0045346","regulation of MHC class II biosynthetic process","4/74","149/22568",0.00146725754328251,0.0115911049741629,0.0078674298713196,"panobinostat/entinostat/theophylline/pentoxifylline",4
"GO:1902175","BP","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","5/74","255/22568",0.00151240672044399,0.011929108007502,0.00809684847869274,"imatinib/obatoclax/fludarabine/theophylline/rucaparib",5
"GO:0005018","MF","GO:0005018","platelet-derived growth factor alpha-receptor activity","3/74","69/22568",0.00151809989163261,0.0119367106743947,0.00810200876744409,"quizartinib/imatinib/vandetanib",3
"GO:2000739","BP","GO:2000739","regulation of mesenchymal stem cell differentiation","3/74","69/22568",0.00151809989163261,0.0119367106743947,0.00810200876744409,"quizartinib/imatinib/vandetanib",3
"GO:0042447","BP","GO:0042447","hormone catabolic process","6/74","379/22568",0.00152814456480097,0.0119970042972244,0.00814293289420833,"rivastigmine/amiodarone/lisinopril/cilazapril/tacrine/pentoxifylline",6
"GO:0030553","MF","GO:0030553","cGMP binding","4/74","151/22568",0.00154087946904158,0.0120594721856153,0.00818533279760152,"papaverine/vardenafil/theophylline/pentoxifylline",4
"GO:0033631","BP","GO:0033631","cell-cell adhesion mediated by integrin","4/74","151/22568",0.00154087946904158,0.0120594721856153,0.00818533279760152,"saxagliptin/fludarabine/atorvastatin/linagliptin",4
"GO:0035710","BP","GO:0035710","CD4-positive, alpha-beta T cell activation","6/74","380/22568",0.00154868221032288,0.0121017767766407,0.00821404691966918,"az-628/thioridazine/pi-103/atorvastatin/pentoxifylline/vandetanib",6
"GO:0045058","BP","GO:0045058","T cell selection","5/74","257/22568",0.00156521541911305,0.0121744336451197,0.00826336256461437,"az-628/obatoclax/pi-103/atorvastatin/pentoxifylline",5
"GO:0048641","BP","GO:0048641","regulation of skeletal muscle tissue development","5/74","257/22568",0.00156521541911305,0.0121744336451197,0.00826336256461437,"panobinostat/entinostat/obatoclax/atorvastatin/vandetanib",5
"GO:0071402","BP","GO:0071402","cellular response to lipoprotein particle stimulus","5/74","257/22568",0.00156521541911305,0.0121744336451197,0.00826336256461437,"icosapent/amiodarone/cinacalcet/orlistat/atorvastatin",5
"GO:0004936","MF","GO:0004936","alpha-adrenergic receptor activity","4/74","152/22568",0.00157863896424746,0.0122324148275095,0.00830271712893974,"nicardipine/thioridazine/pentoxifylline/verapamil",4
"GO:0050908","BP","GO:0050908","detection of light stimulus involved in visual perception","3/74","70/22568",0.00158236269460454,0.0122324148275095,0.00830271712893974,"nifedipine/nimodipine/verapamil",3
"GO:0050962","BP","GO:0050962","detection of light stimulus involved in sensory perception","3/74","70/22568",0.00158236269460454,0.0122324148275095,0.00830271712893974,"nifedipine/nimodipine/verapamil",3
"GO:0072497","BP","GO:0072497","mesenchymal stem cell differentiation","3/74","70/22568",0.00158236269460454,0.0122324148275095,0.00830271712893974,"quizartinib/imatinib/vandetanib",3
"GO:0050802","BP","GO:0050802","circadian sleep/wake cycle, sleep","6/74","382/22568",0.00159038907511992,0.0122515838272795,0.00831572803357137,"psb-11/fludarabine/theobromine/theophylline/pentoxifylline/psb-1115",6
"GO:1901099","BP","GO:1901099","negative regulation of signal transduction in absence of ligand","5/74","258/22568",0.00159212341337071,0.0122515838272795,0.00831572803357137,"imatinib/obatoclax/fludarabine/pentoxifylline/vandetanib",5
"GO:2001240","BP","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","5/74","258/22568",0.00159212341337071,0.0122515838272795,0.00831572803357137,"imatinib/obatoclax/fludarabine/pentoxifylline/vandetanib",5
"GO:0022410","BP","GO:0022410","circadian sleep/wake cycle process","6/74","385/22568",0.00165454953689051,0.0126857509088844,0.00861041771799543,"psb-11/fludarabine/theobromine/theophylline/pentoxifylline/psb-1115",6
"GO:2001025","BP","GO:2001025","positive regulation of response to drug","6/74","385/22568",0.00165454953689051,0.0126857509088844,0.00861041771799543,"panobinostat/psb-11/lisinopril/theobromine/theophylline/pentoxifylline",6
"GO:0042501","BP","GO:0042501","serine phosphorylation of STAT protein","4/74","154/22568",0.00165608356754256,0.0126857509088844,0.00861041771799543,"quizartinib/imatinib/pentoxifylline/vandetanib",4
"GO:1901020","BP","GO:1901020","negative regulation of calcium ion transmembrane transporter activity","5/74","261/22568",0.00167489308067257,0.0128103943503563,0.00869501910301311,"nifedipine/nicardipine/skf-96365/nimodipine/verapamil",5
"GO:2000171","BP","GO:2000171","negative regulation of dendrite development","4/74","155/22568",0.00169578007437906,0.0129505261958631,0.00879013319866844,"panobinostat/entinostat/theophylline/skf-96365",4
"GO:0048742","BP","GO:0048742","regulation of skeletal muscle fiber development","3/74","73/22568",0.0017853026217966,0.0136136066991379,0.0092401972236412,"panobinostat/entinostat/obatoclax",3
"GO:0016248","MF","GO:0016248","channel inhibitor activity","4/74","158/22568",0.00181883465160841,0.0138483820834378,0.00939955035482319,"nifedipine/nicardipine/obatoclax/nimodipine",4
"GO:0014911","BP","GO:0014911","positive regulation of smooth muscle cell migration","5/74","268/22568",0.00188028966696508,0.0142919133558861,0.00970059595742125,"panobinostat/quizartinib/imatinib/obatoclax/lisinopril",5
"GO:0051281","BP","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","6/74","395/22568",0.00188275007560703,0.0142919133558861,0.00970059595742125,"nifedipine/imatinib/nicardipine/thioridazine/fludarabine/skf-96365",6
"GO:0002295","BP","GO:0002295","T-helper cell lineage commitment","3/74","75/22568",0.00192921254591528,0.0145681156412589,0.00988806748108633,"pi-103/atorvastatin/pentoxifylline",3
"GO:0043373","BP","GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","3/74","75/22568",0.00192921254591528,0.0145681156412589,0.00988806748108633,"pi-103/atorvastatin/pentoxifylline",3
"GO:0072075","BP","GO:0072075","metanephric mesenchyme development","3/74","75/22568",0.00192921254591528,0.0145681156412589,0.00988806748108633,"quizartinib/imatinib/skf-96365",3
"GO:0004962","MF","GO:0004962","endothelin receptor activity","2/74","20/22568",0.00193967331082817,0.0145681156412589,0.00988806748108633,"sitaxentan/macitentan",2
"GO:0005011","MF","GO:0005011","macrophage colony-stimulating factor receptor activity","2/74","20/22568",0.00193967331082817,0.0145681156412589,0.00988806748108633,"quizartinib/imatinib",2
"GO:0086100","BP","GO:0086100","endothelin receptor signaling pathway","2/74","20/22568",0.00193967331082817,0.0145681156412589,0.00988806748108633,"sitaxentan/macitentan",2
"GO:0014061","BP","GO:0014061","regulation of norepinephrine secretion","5/74","270/22568",0.00194222302428035,0.0145681156412589,0.00988806748108633,"psb-11/lisinopril/theobromine/theophylline/pentoxifylline",5
"GO:0090314","BP","GO:0090314","positive regulation of protein targeting to membrane","5/74","270/22568",0.00194222302428035,0.0145681156412589,0.00988806748108633,"imatinib/pentoxifylline/nimodipine/lapatinib/verapamil",5
"GO:0050856","BP","GO:0050856","regulation of T cell receptor signaling pathway","5/74","271/22568",0.00197374426803961,0.0147825831825875,0.0100336367210197,"nifedipine/thioridazine/fludarabine/nimodipine/verapamil",5
"GO:0010738","BP","GO:0010738","regulation of protein kinase A signaling","6/74","399/22568",0.00198043324244632,0.0147887973489187,0.0100378545689236,"papaverine/theophylline/orciprenaline/piclamilast/pentoxifylline/zardaverine",6
"GO:0033344","BP","GO:0033344","cholesterol efflux","6/74","399/22568",0.00198043324244632,0.0147887973489187,0.0100378545689236,"nifedipine/imatinib/amiodarone/erlotinib/atorvastatin/verapamil",6
"GO:0033006","BP","GO:0033006","regulation of mast cell activation involved in immune response","4/74","162/22568",0.00199237074694424,0.0148018484315678,0.0100467129545319,"imatinib/theophylline/vandetanib/psb-1115",4
"GO:0034104","BP","GO:0034104","negative regulation of tissue remodeling","4/74","162/22568",0.00199237074694424,0.0148018484315678,0.0100467129545319,"imatinib/lisinopril/atorvastatin/pentoxifylline",4
"GO:0048147","BP","GO:0048147","negative regulation of fibroblast proliferation","4/74","162/22568",0.00199237074694424,0.0148018484315678,0.0100467129545319,"icosapent/amiodarone/fludarabine/pentoxifylline",4
"GO:0005006","MF","GO:0005006","epidermal growth factor-activated receptor activity","3/74","76/22568",0.00200379855176705,0.0148018484315678,0.0100467129545319,"erlotinib/lapatinib/vandetanib",3
"GO:0035790","BP","GO:0035790","platelet-derived growth factor receptor-alpha signaling pathway","3/74","76/22568",0.00200379855176705,0.0148018484315678,0.0100467129545319,"quizartinib/imatinib/vandetanib",3
"GO:0090051","BP","GO:0090051","negative regulation of cell migration involved in sprouting angiogenesis","3/74","76/22568",0.00200379855176705,0.0148018484315678,0.0100467129545319,"panobinostat/atorvastatin/vandetanib",3
"GO:0097489","CC","GO:0097489","multivesicular body, internal vesicle lumen","3/74","76/22568",0.00200379855176705,0.0148018484315678,0.0100467129545319,"erlotinib/lapatinib/vandetanib",3
"GO:0009584","BP","GO:0009584","detection of visible light","5/74","272/22568",0.00200563873359595,0.0148018484315678,0.0100467129545319,"nifedipine/nicardipine/vardenafil/nimodipine/verapamil",5
"GO:0017134","MF","GO:0017134","fibroblast growth factor binding","4/74","163/22568",0.00203748228978951,0.0149961587834567,0.0101786005588772,"amiodarone/ethotoin/vernakalant/verapamil",4
"GO:1903170","BP","GO:1903170","negative regulation of calcium ion transmembrane transport","5/74","273/22568",0.00203790905813219,0.0149961587834567,0.0101786005588772,"nifedipine/nicardipine/skf-96365/nimodipine/verapamil",5
